712059,博智富邦01購01
712060,信驊元大9C購07
712061,信驊元大9C購08
712062,威剛元大01購01
712063,緯軟元大9C購02
712064,穩懋元大9C購12
712065,譜瑞元大01購04
712066,鈊象元大02購01
712067,元太凱基9C購02
712068,旺矽凱基02購01
712069,金可凱基02購01
712070,環球晶凱基9C購02
712071,穩懋凱基03購01
712072,譜瑞凱基02購02
712073,寶雅凱基9C購01
712074,合晶國票01購01
712075,邦特國票01購01
712076,茂達國票01購01
712077,博智國票01購01
712078,緯軟國票01購02
712079,鈺太國票01購02
712080,大江永豐9C購03
712081,神盾永豐9C購02
712082,信驊元富9C購01
712083,是方兆豐01購01
712084,譜瑞兆豐9C購01
712085,信驊統一9C購01
712086,精測統一01購01
712087,網家國泰01購02
712088,博智永豐9C購01
712089,碩禾永豐9C購01
712090,聚積永豐9C購01
712091,台燿群益9C購03
712092,聯亞群益01購01
712093,寶雅群益9C購01
712094,鈺太群益01購02
712095,台燿國票01購02
712096,欣銓國票01購01
712097,雍智國票02購02
712098,穩懋國票01購05
712099,神盾統一02購01
712100,中美晶凱基9C購04
712101,邦特凱基9C購01
712102,信驊凱基02購01
712103,智擎凱基9C購02
712104,新鉅科凱基02購01
712105,群聯凱基9C購02
712106,精測凱基01購03
712107,璟德凱基01購02
712108,聯亞凱基01購03
712109,穩懋凱基01購01
712110,譜瑞凱基01購02
712111,鈺太凱基01購01
712112,智擎元富9C購02
712113,大江元大01購02
712114,大江元大9C購05
712115,中美晶元大9C購06
712116,是方元大9C購02
712117,原相元大01購05
712118,精華元大9C購01
712119,環球晶元大9C購12
712120,譜瑞元大01購05
712121,鈊象元大01購03
712122,頎邦元大9C購01
712123,穩懋國泰01購01
712124,M31群益9C購01
712125,大江群益01購02
712126,緯軟群益01購02
712127,鈺太群益9C購01
712128,璟德永豐9C購01
712129,鈺太永豐9C購02
712130,久元元大01購01
712131,大江元大9C購06
712132,元太元大9C購05
712133,世界元大01購01
712134,雍智元大01購01
712135,環球晶元大01購01
712136,穩懋元大9C購13
712137,博智元富9C購01
712138,博智元富9C購02
712139,璟德元富9C購02
712140,璟德兆豐9C購02
712141,久元凱基01購01
712142,大江凱基9C購04
712143,台燿凱基9C購01
712144,鈊象凱基9C購06
712145,邦特統一9C購01
712146,健喬統一9C購01
712147,精測統一01購02
712148,璟德統一02購02
712149,璟德統一9C購01
712150,穩懋統一9C購08
712151,南光國票01購01
712152,新鉅科國票01購02
712153,璟德國票01購02
712154,鈊象國票01購03
712155,倉和國泰01購01
712156,鈺太國泰01購01
712157,邦特富邦9C購01
712158,大江群益01購03
712159,邦特群益9C購02
712160,南光群益01購01
712161,南光群益9C購02
712162,原相群益9C購04
712163,神盾群益01購02
712164,新鉅科群益9C購02
712165,網家群益9C購03
712166,雙美群益01購02
712167,譜瑞群益9C購03
712168,鈊象群益01購02
712169,南光永豐9C購01
712170,倉和永豐9C購01
712171,精華永豐9C購02
712172,鈊象永豐9C購04
712173,邦特元大01購01
712174,南光元大9C購01
712175,倉和元大01購01
712176,倉和元大01購02
712177,倉和元大02購01
712178,倉和元大9C購01
712179,倉和元大9C購02
712180,倉和元大9C購03
712181,倉和元大9C購05
712182,環球晶元大9C購13
712183,聯亞元大01購02
712184,穩懋元大01購03
712185,譜瑞元大01購06
712186,譜瑞元大9C購03
712187,鈊象元大01購04
712188,鈊象元大9C購11
712189,大江統一02購01
712190,東洋統一02購01
712191,南光統一9C購01
712192,南光統一9C購02
712193,倉和統一02購01
712194,倉和統一03購01
712195,倉和統一04購01
712196,智擎統一01購02
712197,智擎統一01購03
712198,聯亞統一9C購03
712199,鈊象統一02購01
712200,鈊象兆豐9C購02
712201,邦特國票01購02
712202,旺矽國票01購01
712203,是方國票01購01
712204,倉和國票01購01
712205,聚積國票01購01
712206,邦特凱基01購02
712207,南光凱基9C購01
712208,鈊象凱基02購03
712209,神盾國泰02購01
712210,譜瑞國泰02購01
712211,大江中信9C購01
712212,鈊象中信9C購01
712213,雙鴻永豐9C購02
712214,鈊象永豐9C購05
712215,元太群益9C購01
712216,宏捷科群益9C購02
712217,信驊群益01購01
712218,倉和群益9C購01
712219,倉和群益9C購02
712220,網家群益9C購04
712221,信驊兆豐9C購01
712222,環球晶兆豐9C購03
712223,鈺太兆豐01購02
712224,大江富邦9C購03
712225,穩懋富邦03購01
712226,倉和凱基01購01
712227,倉和凱基02購01
712228,倉和凱基9C購01
712229,譜瑞凱基9C購03
712230,鈊象凱基04購01
712231,宏捷科統一02購01
712232,邦特統一01購03
712233,東洋統一02購02
712234,南光統一01購01
712235,是方統一02購01
712236,倉和統一02購02
712237,精華統一02購01
712238,聯亞統一9C購04
712239,久元元大01購02
712240,大江元大9C購07
712241,台燿元大9C購04
712242,信驊元大01購02
712243,群聯元大9C購03
712244,聯亞元大9C購03
712245,鈺太元大9C購03
712246,穩懋中信04購01
712247,邦特永豐9C購01
712248,精測永豐9C購02
712249,雙美永豐9C購03
712250,鈊象國泰03購01
712251,鈊象國泰03購02
712252,鈊象富邦01購02
712253,元太凱基9C購04
712254,南光凱基9C購02
712255,是方凱基9C購02
712256,網家凱基9C購03
712257,璟德凱基9C購01
712258,優群凱基9C購01
712259,聯亞凱基9C購04
712260,鈊象凱基03購02
712261,鈊象凱基04購02
712262,威剛統一03購01
712263,群聯統一9C購02
712264,穩懋統一01購05
712265,穩懋統一9C購09
712266,大江國票01購01
712267,鈊象國票01購04
712268,穩懋元大9C購14
712269,鈊象元大9C購13
712270,鈊象元大9C購14
712271,鈺太元大9C購04
712272,中美晶群益01購01
712273,弘塑群益01購01
712274,原相群益9C購05
712275,精測群益01購05
712276,精測群益03購01
712277,聯亞群益9C購02
712278,雙鴻群益01購02
712279,鈊象群益01購03
712280,弘塑兆豐01購02
712281,鈺太元富9C購01
712282,智擎國泰03購01
712283,大學光群益01購01
712284,昇達科群益9C購01
712285,博智群益9C購02
712286,網家群益9C購05
712287,璟德群益9C購02
712288,大學光國票01購02
712289,弘塑國票01購02
712290,倉和國票01購02
712291,璟德國票01購03
712292,環球晶國票01購02
712293,鈊象國票01購06
712294,譜瑞中信06購03
712295,M31永豐9C購01
712296,大學光永豐9C購02
712297,昇達科永豐9C購01
712298,信驊永豐9C購01
712299,神盾永豐01購01
712300,博智永豐9C購02
712301,智擎永豐9C購02
712302,雍智永豐9C購02
712303,緯軟永豐9C購02
712304,博智元富03購01
712305,精測元富03購02
712306,優群元富03購01
712307,精測兆豐9C購02
712308,大江元大9C購08
712309,大學光元大01購01
712310,中美晶元大9C購07
712311,元太元大9C購06
712312,宇峻元大01購02
712313,邦特元大9C購04
712314,旺矽元大01購02
712315,南光元大9C購02
712316,網家元大9C購03
712317,璟德元大9C購04
712318,璟德元大9C購05
712319,譜瑞元大9C購05
712320,鈊象元大9C購15
712321,頎邦元大9C購02
712322,大學光凱基01購01
712323,建榮凱基9C購02
712324,胡連凱基9C購01
712325,優群凱基9C購02
712326,大學光統一03購02
712327,鈊象統一03購01
712328,力旺元富03購01
712329,力旺元富9C購04
712330,精測元富9C購03
712331,力旺元大9C購06
712332,大江元大9C購09
712333,中美晶元大03購01
712334,昇達科元大9C購01
712335,聯亞元大9C購04
712336,穩懋元大9C購15
712337,鈊象元大02購02
712338,鈊象元大9C購16
712339,鈺太元大9C購05
712340,力旺永豐9C購03
712341,凡甲永豐9C購01
712342,弘塑永豐9C購01
712343,旺矽永豐9C購01
712344,建榮永豐9C購02
712345,原相永豐9C購05
712346,新鉅科永豐9C購01
712347,廣明永豐9C購01
712348,頎邦永豐9C購01
712349,力旺群益9C購01
712350,力旺群益9C購02
712351,力旺群益9C購03
712352,信驊群益02購01
712353,群聯群益9C購02
712354,雍智群益03購01
712355,雍智群益03購02
712356,廣明群益9C購02
712357,廣明群益9C購03
712358,廣明群益9C購04
712359,璟德群益9C購03
712360,譜瑞群益9C購04
712361,鈊象群益02購01
712362,力旺凱基02購01
712363,力旺凱基03購01
712364,力旺凱基9C購03
